time;x1;y1;x2;y2
34.149511;306;139;314;224
34.181587;306;139;302;352
34.213545;306;139;302;353
34.245513;306;139;302;352
34.281436;306;139;303;352
34.313853;306;139;302;356
34.345550;306;139;303;356
34.390173;306;139;304;356
34.413445;306;139;304;357
34.445790;306;139;304;357
34.481501;305;139;303;358
34.513382;305;139;302;360
34.545479;304;139;302;361
34.582195;305;139;300;363
34.613469;305;139;300;363
34.645559;306;139;300;363
34.681536;306;139;300;363
34.713496;307;139;301;364
34.745530;307;139;302;364
34.777433;308;139;303;364
34.813829;310;139;304;364
34.845470;311;139;306;364
34.877513;312;139;308;364
34.913561;313;139;310;364
34.945815;315;138;313;363
34.977514;316;138;316;363
35.013433;318;138;319;362
35.045594;320;138;322;362
35.077800;321;138;325;362
35.113466;323;137;329;361
35.145429;324;137;333;360
35.177503;326;137;337;360
35.204558;327;137;325;362
35.244522;330;136;347;359
35.276476;331;136;351;357
35.313186;613;58;356;357
35.344519;613;59;360;356
35.376491;336;134;365;354
35.412566;336;134;370;353
35.445576;337;134;375;352
35.476545;560;237;380;350
35.512470;562;237;384;349
35.544437;559;245;389;348
35.576491;560;246;394;346
35.602625;562;246;381;340
35.642535;564;247;404;343
35.679133;565;247;408;342
35.710606;566;248;412;341
35.743282;567;248;414;341
35.778782;568;249;418;340
35.801522;569;249;409;337
35.845597;570;249;589;401
35.877438;571;249;590;401
35.909552;575;243;590;401
35.941750;575;244;590;401
35.977818;575;244;590;401
36.009406;573;249;590;401
36.041609;573;249;590;401
36.077846;574;248;590;401
36.109784;576;245;590;401
36.141398;576;245;590;401
36.178704;577;244;589;401
36.209514;577;244;431;329
36.241539;577;245;431;329
36.277470;576;246;430;329
36.310288;576;246;430;328
36.341457;576;246;428;328
36.377468;576;246;427;328
36.409433;577;245;426;327
36.441846;577;245;426;327
36.473451;576;246;425;327
36.509657;577;244;424;327
36.541505;445;411;423;327
36.573481;577;244;423;327
36.609447;576;246;423;327
36.641482;576;246;422;327
36.673486;576;246;422;327
36.710127;577;244;422;327
36.741748;576;246;422;327
36.773486;577;244;423;327
36.809502;577;244;423;327
36.841860;577;244;424;327
36.873642;577;244;425;327
36.909835;577;245;426;327
36.941450;577;245;427;327
36.973777;578;244;429;327
37.005471;578;244;430;327
37.041878;578;244;431;327
37.073473;578;244;433;327
37.105866;578;244;434;327
37.141539;578;244;435;327
37.173730;578;244;437;326
37.205446;578;244;438;326
37.241619;578;244;439;326
37.266692;578;244;436;326
37.305485;577;246;589;401
37.341462;578;245;589;401
37.373792;578;245;589;400
37.415835;578;244;436;326
37.416171;577;246;589;401
37.471636;578;244;589;401
37.507741;578;244;589;401
37.539542;578;245;589;401
37.571570;578;245;589;401
37.607563;578;245;440;326
37.639500;579;243;439;326
37.671577;578;245;438;327
37.707712;578;245;437;327
37.739403;578;245;435;328
37.771590;578;245;434;328
37.807598;578;245;432;329
37.839500;578;244;430;329
37.871613;578;244;428;329
37.903919;578;244;427;329
37.939552;577;245;426;329
37.971434;577;245;425;330
38.003571;577;245;423;331
38.039590;575;248;421;331
38.071523;575;248;419;332
38.103472;574;249;417;334
38.139771;573;250;415;335
38.171590;572;250;412;337
38.203502;572;250;410;339
38.239479;575;242;406;341
38.271511;575;241;404;342
38.303715;574;240;401;344
38.339552;573;240;397;346
38.371522;572;239;395;348
38.403604;550;268;391;349
38.435655;548;267;387;351
38.471877;546;267;383;354
38.503933;338;134;378;356
38.535539;335;135;372;360
38.571680;332;136;365;348
38.603428;327;137;357;349
38.635618;322;138;346;350
38.690521;318;138;336;352
38.691204;332;136;365;348
38.738729;307;139;316;352
38.770465;302;139;307;352
38.802732;296;139;300;351
38.838490;294;138;292;351
38.870696;291;138;284;351
38.902560;289;138;280;350
38.934707;287;138;278;350
38.971014;287;137;588;403
39.002564;287;137;482;410
39.034503;287;137;248;349
39.095737;540;375;246;347
39.096093;287;137;588;403
39.137961;561;384;562;379
39.169375;288;138;572;382
39.205850;288;138;583;383
